"","review_count","Accepts_Credit_Cards","Number_of_Checkins","open_7_days","offer_free_wifi","no_of_cuisine","serve_alcohol","low_price","medium_price","high_price","offer_delivery","offer_outdoor_seating","is_good_for_groups","is_good_for_kids","take_reservation","has_takeout","has_any_parking","moderate_noise_level","class_high_rated"
"51292",10,1,11,0,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0
"51293",49,1,15,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1
"51294",67,1,137,1,1,3,1,0,1,0,1,0,1,1,1,1,1,1,0
"51295",530,1,2122,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0
"51296",7,1,20,0,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0
"51297",2139,1,3013,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1
"51298",10,1,20,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
"51299",10,1,36,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"51300",3,1,4,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0
"51301",8,1,96,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1
"51302",5,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"51303",19,1,41,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0
"51304",3,1,8,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"51305",5,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"51306",5,1,8,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"51307",59,1,18,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1
"51308",8,1,24,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1
"51309",170,1,335,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1
"51310",4,1,28,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0
"51311",10,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"51312",4,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"51313",263,1,1106,1,0,2,1,0,1,0,0,0,1,1,0,1,1,1,1
"51314",6,0,4,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
"51315",11,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"51316",5,1,7,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1
"51317",6,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"51318",4,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"51319",31,1,69,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0
"51320",54,1,85,1,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1
"51321",85,1,169,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1
"51322",59,1,106,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0
"51323",20,1,163,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1
"51324",4,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"51325",22,1,47,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1
"51326",5,1,5,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"51327",16,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1
"51328",3,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"51329",3,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0
"51330",9,1,5,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0
"51331",8,1,10,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1
"51332",5,1,112,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"51333",4,1,32,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0
"51334",28,1,17,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0
"51335",78,1,361,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0
"51336",32,1,107,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0
"51337",6,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"51338",6,1,64,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"51339",16,1,16,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0
"51340",82,1,118,1,0,1,1,1,0,0,0,0,1,1,0,1,1,1,0
"51341",4,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"51342",5,1,27,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"51343",3,1,3,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1
"51344",7,1,19,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,1
"51345",89,0,354,0,0,2,0,0,1,0,0,0,1,1,0,0,1,1,0
"51346",14,1,6,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1
"51347",36,1,456,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1
"51348",5,1,8,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1
"51349",31,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1
"51350",4,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1
"51351",27,1,30,1,0,2,1,0,1,0,0,1,1,0,1,0,0,1,0
"51352",7,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"51353",7,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"51354",28,1,50,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1
"51355",5,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"51356",3,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"51357",21,1,108,1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1
"51358",10,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"51359",7,1,26,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,1
"51360",3,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"51361",58,1,79,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0
"51362",256,1,583,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1
"51363",4,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0
"51364",22,1,16,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0
"51365",13,1,11,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"51366",16,0,22,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1
"51367",3,1,15,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"51368",3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
"51369",15,1,55,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0
"51370",19,1,86,1,0,2,0,1,0,0,0,1,1,1,0,1,0,1,0
"51371",11,1,119,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"51372",84,1,287,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1
"51373",9,1,35,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0
"51374",6,1,11,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"51375",6,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"51376",6,1,13,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"51377",6,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"51378",7,1,51,0,0,2,1,0,1,0,0,0,1,0,1,1,0,0,0
"51379",50,1,92,0,0,3,1,0,1,0,0,1,1,0,1,1,1,1,0
"51380",4,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"51381",10,1,72,1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0
"51382",3,1,14,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"51383",17,1,25,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1
"51384",23,1,73,0,0,2,1,0,1,0,0,0,1,1,0,1,0,1,0
"51385",5,1,17,1,1,3,1,0,1,0,0,1,1,1,1,1,0,1,0
"51386",4,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"51387",4,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1
"51388",9,1,17,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1
"51389",36,1,19,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1
"51390",103,1,593,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1
"51391",49,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1
"51392",3,1,3,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0
"51393",176,1,856,0,1,2,1,1,0,0,0,1,1,1,0,1,1,1,0
"51394",16,1,14,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1
"51395",12,1,3,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0
"51396",10,1,93,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"51397",20,1,53,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1
"51398",3,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0
"51399",4,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"51400",5,1,8,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1
"51401",20,1,12,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1
"51402",5,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0
"51403",11,1,27,0,1,2,1,0,1,0,1,1,1,1,1,1,1,1,1
"51404",4,1,5,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0
"51405",82,1,177,1,0,2,0,1,0,0,0,1,1,1,0,1,1,1,0
"51406",6,1,5,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0
"51407",18,1,50,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0
"51408",5,0,3,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1
"51409",15,1,9,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
"51410",16,1,19,1,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0
"51411",5,1,4,1,0,3,1,1,0,0,0,1,1,0,0,1,0,1,0
"51412",499,1,2089,1,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0
"51413",3,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,1
"51414",5,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"51415",11,1,0,0,1,2,0,1,0,0,0,0,1,1,0,1,0,1,0
"51416",7,1,6,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"51417",15,1,15,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0
"51418",34,1,150,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1
"51419",5,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"51420",6,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"51421",20,1,72,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0
"51422",10,1,13,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"51423",9,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"51424",10,1,26,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"51425",4,1,12,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1
"51426",14,1,12,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1
"51427",24,1,489,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1
"51428",13,1,92,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"51429",5,1,88,0,1,1,0,1,0,0,0,1,1,1,0,1,1,1,0
"51430",19,1,16,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0
"51431",15,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1
"51432",3,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"51433",17,1,22,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1
"51434",6,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"51435",3,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"51436",55,1,140,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0
"51437",8,1,23,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"51438",9,1,9,0,1,2,0,1,0,0,0,1,1,1,1,1,0,1,1
"51439",9,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"51440",169,1,1554,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1
"51441",9,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"51442",6,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"51443",17,1,25,0,1,1,0,0,1,0,1,0,1,1,0,1,1,1,1
"51444",8,1,6,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"51445",6,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"51446",20,1,30,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1
"51447",4,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"51448",24,1,102,0,0,2,0,1,0,0,0,0,1,1,0,1,1,1,1
"51449",7,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"51450",3,1,27,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"51451",137,1,626,0,1,1,0,1,0,0,0,1,1,0,0,1,1,1,1
"51452",9,1,46,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"51453",3,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"51454",8,1,38,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"51455",23,1,26,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1
"51456",8,1,16,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"51457",8,1,4,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1
"51458",23,1,17,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1
"51459",159,1,984,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1
"51460",3,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"51461",17,1,29,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0
"51462",5,1,36,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"51463",50,1,69,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,0
"51464",8,1,16,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1
"51465",11,1,22,1,1,2,1,0,1,0,0,1,1,0,1,0,1,0,0
"51466",16,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1
"51467",11,1,13,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"51468",5,1,31,0,0,2,0,1,0,0,0,0,1,1,0,1,0,1,0
"51469",4,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"51470",4,1,8,0,0,2,0,1,0,0,0,0,1,1,0,1,0,1,1
"51471",19,1,182,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0
"51472",5,1,20,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1
"51473",3,1,28,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0
"51474",19,1,132,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1
"51475",5,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"51476",5,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"51477",3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"51478",3,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"51479",3,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0
"51480",7,1,53,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0
"51481",26,1,5,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1
"51482",4,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"51483",37,1,245,1,1,2,0,1,0,0,0,0,1,1,0,1,1,1,0
"51484",22,1,28,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
"51485",11,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"51486",25,1,6,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1
"51487",7,1,4,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1
"51488",15,1,44,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0
"51489",10,1,0,0,0,1,1,0,1,0,0,1,1,1,1,1,0,0,1
"51490",27,1,41,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1
"51491",5,1,5,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"51492",7,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"51493",4,1,9,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0
"51494",9,1,9,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1
"51495",20,1,5,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1
"51496",60,1,10,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0
"51497",8,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"51498",31,1,103,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1
"51499",3,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"51500",20,1,7,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1
"51501",13,1,17,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1
"51502",63,1,183,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0
"51503",9,1,8,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0
"51504",20,1,157,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1
"51505",42,1,44,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1
"51506",12,1,16,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1
"51507",5,1,67,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"51508",11,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"51509",7,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"51510",15,1,16,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1
"51511",12,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"51512",6,1,12,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0
"51513",3,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1
"51514",37,1,56,1,1,2,0,1,0,0,1,0,1,1,0,1,1,1,1
"51515",4,1,20,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0
"51516",110,1,180,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1
"51517",4,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"51518",3,1,0,1,0,2,0,0,1,0,0,0,1,1,0,1,0,1,0
"51519",3,1,36,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"51520",5,1,12,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1
"51521",4,1,25,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1
"51522",12,0,54,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0
"51523",15,1,26,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0
"51524",4,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"51525",7,1,11,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"51526",32,1,42,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1
"51527",89,1,4,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1
"51528",4,1,7,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"51529",26,1,41,1,1,1,1,0,1,0,0,1,1,0,1,0,1,1,1
"51530",15,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1
"51531",8,1,34,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"51532",30,1,49,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1
"51533",5,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"51534",3,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1
"51535",74,1,300,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,1
"51536",6,1,5,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1
"51537",3,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"51538",11,1,3,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"51539",25,1,83,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0
"51540",10,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1
"51541",16,1,27,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0
"51542",5,1,14,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0
"51543",23,1,38,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1
"51544",4,1,25,0,0,2,1,1,0,0,1,0,0,1,0,1,0,1,0
"51545",4,1,5,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,1
"51546",12,1,11,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"51547",12,1,36,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0
"51548",3,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"51549",5,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"51550",5,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"51551",3,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0
"51552",51,1,165,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1
"51553",11,1,14,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0
"51554",7,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"51555",8,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"51556",3,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"51557",29,1,418,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1
"51558",12,1,11,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1
"51559",14,1,25,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1
"51560",5,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"51561",12,1,21,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0
"51562",3,1,20,0,1,0,0,0,1,0,0,1,1,1,0,1,0,1,1
"51563",7,1,5,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"51564",31,1,105,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0
"51565",3,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"51566",86,1,133,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1
"51567",5,1,23,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"51568",5,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"51569",29,1,98,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1
"51570",168,1,863,1,0,3,1,0,1,0,0,1,1,1,1,1,1,1,0
"51571",30,1,45,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0
"51572",9,1,14,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,1
"51573",4,1,23,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"51574",5,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"51575",6,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
"51576",38,1,27,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1
"51577",142,1,451,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1
"51578",11,1,80,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"51579",3,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"51580",4,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1
"51581",21,1,20,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1
"51582",10,1,4,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"51583",3,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0
"51584",6,1,47,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"51585",19,1,8,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1
"51586",15,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1
"51587",4,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,1
"51588",57,1,282,0,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1
"51589",5,1,84,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1
"51590",5,1,37,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"51591",11,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"51592",4,1,10,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"51593",14,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1
"51594",21,1,6,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0
"51595",20,1,15,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1
"51596",36,1,64,0,1,2,0,1,0,0,0,0,1,1,0,1,0,1,1
"51597",4,1,31,0,0,2,0,0,1,0,0,0,1,1,1,1,0,0,1
"51598",24,1,168,1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0
"51599",17,1,84,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1
"51600",5,1,17,1,0,2,0,1,0,0,0,0,1,1,0,1,0,1,0
"51601",3,0,14,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1
"51602",3,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,1
"51603",121,1,173,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1
"51604",15,1,155,1,0,1,0,1,0,0,0,1,1,1,0,1,1,1,0
"51605",8,1,92,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1
"51606",12,1,7,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1
"51607",57,1,143,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0
"51608",6,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"51609",3,1,3,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"51610",24,1,1845,1,1,3,1,1,0,0,0,1,1,0,0,1,1,1,0
"51611",8,1,38,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0
"51612",11,1,5,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1
"51613",5,1,10,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0
"51614",4,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"51615",73,0,530,1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0
"51616",12,1,19,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1
"51617",6,1,16,0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,1
"51618",3,1,16,1,1,1,0,1,0,0,0,0,1,1,0,1,0,1,1
"51619",11,1,58,0,0,2,0,1,0,0,0,1,1,1,0,1,0,1,0
"51620",7,1,13,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
